#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       6.388539740615e+01       1.540033857254e-04      -1.399229912409e+00       1.783527402210e-03       3.364787468769e-05       8.411968671922e-05       8.970572745512e-09       1.682393734384e-05      -1.049422648188e+00       1.783547919893e-03       5.955785834915e-01       6.697688378148e-01      -1.398406484333e+00       1.744144535107e-03       1.535804927810e-02      -1.050432743954e+00       1.844559398177e-03       6.998308759060e-24       1.190083170729e-24       5.593279623095e-03       9.888098827086e-01 
       6.509044670261e+01       1.572190196781e-04      -1.404684199239e+00       1.813522811300e-03       3.572633031991e-05       8.931582579978e-05       9.948224427860e-09       1.786316515996e-05      -1.053513389287e+00       1.813545437670e-03       5.953659924633e-01       6.691277086808e-01      -1.403795632348e+00       1.771808259876e-03       1.591238759376e-02      -1.054598983524e+00       1.877855442140e-03       8.573120544636e-24       1.429912208575e-24       5.685293931360e-03       9.884248896191e-01 
       6.629549599906e+01       1.604461585827e-04      -1.410194824257e+00       1.843353267500e-03       3.796020997249e-05       9.490052493123e-05       1.105336988066e-08       1.898010498625e-05      -1.057646386695e+00       1.843378222291e-03       5.951497623735e-01       6.684845105299e-01      -1.409237299033e+00       1.799215714612e-03       1.647498569573e-02      -1.058811519385e+00       1.911094978129e-03       1.046266439844e-23       1.714097498540e-24       5.776868390066e-03       9.880348235295e-01 
       6.753676424713e+01       1.637823211851e-04      -1.415929469103e+00       1.873906512457e-03       4.048160405582e-05       1.012040101395e-04       1.237171269119e-08       2.024080202791e-05      -1.061947402938e+00       1.873934149986e-03       5.949229825638e-01       6.678198747781e-01      -1.414896763041e+00       1.827175807851e-03       1.706301995863e-02      -1.063198827079e+00       1.945274386574e-03       1.279847159066e-23       2.059576474415e-24       5.870738358380e-03       9.876277986726e-01 
       6.877803249519e+01       1.671306907181e-04      -1.421722833200e+00       1.904282025369e-03       4.327973846991e-05       1.081993461748e-04       1.392304585566e-08       2.163986923496e-05      -1.066292462153e+00       1.904312687236e-03       5.946919564214e-01       6.671531643285e-01      -1.420610571545e+00       1.854857520559e-03       1.765959402631e-02      -1.067634748086e+00       1.979393624622e-03       1.559928744999e-23       2.463996047042e-24       5.964147794961e-03       9.872155316128e-01 
       7.001930074325e+01       1.704912671817e-04      -1.427574375295e+00       1.934478460367e-03       4.634072073388e-05       1.158518018347e-04       1.571847821644e-08       2.317036036694e-05      -1.070681158838e+00       1.934512499762e-03       5.944570067933e-01       6.664844409828e-01      -1.426378015144e+00       1.882257610245e-03       1.826459232364e-02      -1.072119023157e+00       2.013452570683e-03       1.894358846725e-23       2.935884303039e-24       6.057099782778e-03       9.867980926884e-01 
       7.126056899132e+01       1.738640505759e-04      -1.433483595152e+00       1.964494578577e-03       4.955050941441e-05       1.238762735360e-04       1.769717671605e-08       2.477525470721e-05      -1.075113118232e+00       1.964532293457e-03       5.942189550865e-01       6.658137551593e-01      -1.432198422316e+00       1.909372934289e-03       1.887789743688e-02      -1.076651425296e+00       2.047451165473e-03       2.292281655314e-23       3.489488495693e-24       6.149597377548e-03       9.863755509702e-01 
       7.250183723938e+01       1.772490409008e-04      -1.439450058034e+00       1.994329297884e-03       5.277436494848e-05       1.319359123712e-04       1.977106055263e-08       2.638718247424e-05      -1.079588014606e+00       1.994370900577e-03       5.939785399102e-01       6.651411394832e-01      -1.438071183875e+00       1.936200495775e-03       1.949938988407e-02      -1.081231778066e+00       2.081389457523e-03       2.764727759081e-23       4.140718054246e-24       6.241643621695e-03       9.859479739610e-01 
       7.374310548744e+01       1.806462381563e-04      -1.445473353557e+00       2.023981621369e-03       5.595689526736e-05       1.398922381684e-04       2.189809160049e-08       2.797844763368e-05      -1.084105540396e+00       2.024027270827e-03       5.937359505842e-01       6.644666206239e-01      -1.443995711822e+00       1.962737382027e-03       2.012894935998e-02      -1.085859924679e+00       2.115267541441e-03       3.324567787288e-23       4.900455160339e-24       6.333241508003e-03       9.855154291345e-01 
       7.498437373550e+01       1.840556423424e-04      -1.451553059721e+00       2.053450566281e-03       5.911985014346e-05       1.477996253586e-04       2.409097102738e-08       2.955992507173e-05      -1.088665379290e+00       2.053500431640e-03       5.934909893405e-01       6.637902297947e-01      -1.449971403371e+00       1.988980707240e-03       2.076645594750e-02      -1.090535700962e+00       2.149085500415e-03       3.985880693096e-23       5.775690046687e-24       6.424393994120e-03       9.850779854274e-01 
       7.638240024858e+01       1.879102327292e-04      -1.458467590543e+00       2.086420354954e-03       6.271455539547e-05       1.567863884887e-04       2.668173613301e-08       3.135727769774e-05      -1.093851350589e+00       2.086475240753e-03       5.932119352843e-01       6.630262135364e-01      -1.456762271234e+00       2.018183230915e-03       2.149383695964e-02      -1.095858808813e+00       2.187102422657e-03       4.871562583369e-23       6.921841290071e-24       6.526528447754e-03       9.845795165181e-01 
       7.778042676166e+01       1.917803079302e-04      -1.465452486184e+00       2.119154909740e-03       6.639216871436e-05       1.659804217859e-04       2.944332524072e-08       3.319608435718e-05      -1.099090102748e+00       2.119215170246e-03       5.929293248041e-01       6.622599178642e-01      -1.463616347025e+00       2.047005688989e-03       2.223096956125e-02      -1.101241857371e+00       2.225043243944e-03       5.931556988118e-23       8.277212880504e-24       6.628105911050e-03       9.840750156221e-01 
       7.917845327474e+01       1.956658679455e-04      -1.472507063933e+00       2.151652830757e-03       7.018311801179e-05       1.754577950295e-04       3.240862721810e-08       3.509155900590e-05      -1.104381124288e+00       2.151718877530e-03       5.926430701764e-01       6.614914019325e-01      -1.470532675587e+00       2.075444028936e-03       2.297767401567e-02      -1.106684558067e+00       2.262907977341e-03       7.197591625717e-23       9.881309136593e-24       6.729130519080e-03       9.835645750043e-01 
       8.057647978781e+01       1.995669127750e-04      -1.479630629670e+00       2.183912748652e-03       7.410658642393e-05       1.852664660598e-04       3.560465268343e-08       3.705329321197e-05      -1.109723895219e+00       2.183985012785e-03       5.923531500789e-01       6.607207262427e-01      -1.477510285428e+00       2.103494245242e-03       2.373376796975e-02      -1.112186615724e+00       2.300696619527e-03       8.706237593380e-23       1.175345859889e-23       6.829606365912e-03       9.830482851175e-01 
       8.197450630089e+01       2.034834424187e-04      -1.486822492765e+00       2.215933347565e-03       7.816705205193e-05       1.954176301298e-04       3.904614830392e-08       3.908352602597e-05      -1.115117898182e+00       2.216012281851e-03       5.920596128452e-01       6.599479523309e-01      -1.484548203647e+00       2.131152403778e-03       2.449906919958e-02      -1.117747739654e+00       2.338409174797e-03       1.049651620499e-22       1.390700349203e-23       6.929537522140e-03       9.825262379913e-01 
       8.337253281397e+01       2.074154568767e-04      -1.494081957055e+00       2.247713346851e-03       8.236968337805e-05       2.059242084451e-04       4.275098898698e-08       4.118484168903e-05      -1.120562611692e+00       2.247799422242e-03       5.917624914837e-01       6.591731440235e-01      -1.491645446944e+00       2.158414625583e-03       2.527339482934e-02      -1.123367636834e+00       2.376045638728e-03       1.261085066789e-22       1.639127902777e-23       7.028928023017e-03       9.819985262098e-01 
       8.477055932705e+01       2.113629561489e-04      -1.501408335360e+00       2.279251528664e-03       8.672184467805e-05       2.168046116951e-04       4.673936314654e-08       4.336092233902e-05      -1.126057521043e+00       2.279345253119e-03       5.914618204978e-01       6.583963617457e-01      -1.498801036177e+00       2.185277114929e-03       2.605655969896e-02      -1.129046022732e+00       2.413606026024e-03       1.510089412247e-22       1.930284390025e-23       7.127781884049e-03       9.814652408564e-01 
       8.631705485870e+01       2.157477147414e-04      -1.509589899407e+00       2.313855941247e-03       9.171365654144e-05       2.292841413536e-04       5.150186447529e-08       4.585682827072e-05      -1.132193845962e+00       2.313958759768e-03       5.911251443009e-01       6.575348543076e-01      -1.506783334166e+00       2.214522235788e-03       2.693296605164e-02      -1.135395249564e+00       2.455066705790e-03       1.837032278417e-22       2.310074711038e-23       7.236513601178e-03       9.808689351761e-01 
       8.786355039035e+01       2.201514217330e-04      -1.517851568439e+00       2.348161488508e-03       9.689524921592e-05       2.422381230398e-04       5.665549097531e-08       4.844762460796e-05      -1.138390264222e+00       2.348274102880e-03       5.907842601923e-01       6.566710817711e-01      -1.514834480909e+00       2.243268693017e-03       2.781970092148e-02      -1.141815317270e+00       2.496434331654e-03       2.227545179882e-22       2.753000133421e-23       7.344598830236e-03       9.802660359513e-01 
       8.941004592200e+01       2.245740771238e-04      -1.526192408131e+00       2.382166710495e-03       1.022700941178e-04       2.556752352946e-04       6.222493296187e-08       5.113504705891e-05      -1.144646076197e+00       2.382289858898e-03       5.904392379799e-01       6.558051230316e-01      -1.522953126587e+00       2.271511627296e-03       2.871650488207e-02      -1.148305844545e+00       2.537708923715e-03       2.691812889072e-22       3.262099768294e-23       7.452042836864e-03       9.796566609168e-01 
       9.095654145366e+01       2.290156809136e-04      -1.534611483632e+00       2.415870211380e-03       1.078416422625e-04       2.696041056561e-04       6.823598532976e-08       5.392082113123e-05      -1.150960581916e+00       2.416004668334e-03       5.900901462948e-01       6.549370571860e-01      -1.531137913882e+00       2.299246277979e-03       2.962311664955e-02      -1.154866451930e+00       2.578890502154e-03       3.241086065784e-22       3.853372859601e-23       7.558850833091e-03       9.790409272614e-01 
       9.250303698531e+01       2.334762331025e-04      -1.543107860817e+00       2.449270661139e-03       1.136133233360e-04       2.840333083399e-04       7.471557684358e-08       5.680666166798e-05      -1.157333082012e+00       2.449417245113e-03       5.897370532561e-01       6.540669623436e-01      -1.539387479297e+00       2.326467986034e-03       3.053927241463e-02      -1.161496762650e+00       2.619979089756e-03       3.889789636644e-22       4.555087971454e-23       7.665027975073e-03       9.784189507684e-01 
       9.404953251696e+01       2.379557336904e-04      -1.551680612590e+00       2.482366808791e-03       1.195885453840e-04       2.989713634601e-04       8.169180002617e-08       5.979427269201e-05      -1.163762882463e+00       2.482526383278e-03       5.893800254537e-01       6.531949135881e-01      -1.547700459543e+00       2.353172208433e-03       3.146470550850e-02      -1.168196407245e+00       2.660974725719e-03       4.656440887169e-22       5.386399184113e-23       7.770579386291e-03       9.777908453346e-01 
